,X.当周毛利,Y.次周毛利,Z.季度毛利,M．次周为当周倍数,N．季度为次周倍数,添加时间
etc_usd,0.00989665,0.0265581,0.13999374,2.6835443,5.27122642,2018-01-03 15:06:44
ltc_usd,0.00553598,0.01907579,0.11487457,3.44578313,6.0220074,2018-01-03 15:06:44
btc_usd,0.01280157,0.02001106,0.09596378,1.56317177,4.7955371,2018-01-03 15:06:44
eth_usd,0.00851296,0.0102042,0.07683341,1.19866667,7.52958843,2018-01-03 15:06:34
bch_usd,0.00559476,0.00742312,0.13634183,1.32679739,18.36719212,2018-01-03 15:06:34
etc_usd,0.01020983,0.0265581,0.14347009,2.60122699,5.40212264,2018-01-03 15:06:34
ltc_usd,0.00483761,0.02177512,0.11487457,4.50121655,5.2754955,2018-01-03 15:06:34
btc_usd,0.01344132,0.02227812,0.09708593,1.6574356,4.35790517,2018-01-03 15:06:34
eth_usd,0.00886369,0.0102042,0.08290712,1.15123575,8.12480534,2018-01-03 15:06:25
bch_usd,0.00559476,0.00742312,0.13792336,1.32679739,18.58024631,2018-01-03 15:06:25
etc_usd,0.01020983,0.0265581,0.14347009,2.60122699,5.40212264,2018-01-03 15:06:25
ltc_usd,0.00441215,0.02137439,0.11383727,4.84444444,5.32587156,2018-01-03 15:06:25
btc_usd,0.01274066,0.02157135,0.09536407,1.69311118,4.42086731,2018-01-03 15:06:25
eth_usd,0.00865484,0.0102042,0.08290712,1.17901639,8.12480534,2018-01-03 15:06:20
bch_usd,0.00559476,0.00742312,0.13792336,1.32679739,18.58024631,2018-01-03 15:06:20
etc_usd,0.01020983,0.0265581,0.14347009,2.60122699,5.40212264,2018-01-03 15:06:20
ltc_usd,0.0052519,0.02222833,0.11476851,4.23243647,5.1631644,2018-01-03 15:06:20
btc_usd,0.01315126,0.02079072,0.09452705,1.58089178,4.54659761,2018-01-03 15:06:20
eth_usd,0.00780491,0.00935296,0.08182337,1.1983435,8.74839336,2018-01-03 15:06:08
bch_usd,0.00497003,0.00679725,0.13553355,1.36764706,19.93946237,2018-01-03 15:06:08
etc_usd,0.01014656,0.0264938,0.14339847,2.61111111,5.41252955,2018-01-03 15:06:08
ltc_usd,0.00453034,0.02149458,0.11396834,4.74458874,5.30218978,2018-01-03 15:06:08
btc_usd,0.01262287,0.01977718,0.09461279,1.56677457,4.78393624,2018-01-03 15:06:08
eth_usd,0.00724517,0.00879236,0.08038262,1.21354819,9.14232306,2018-01-03 15:05:59
bch_usd,0.00497003,0.00350936,0.13287531,0.70610294,37.86316776,2018-01-03 15:05:59
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:59
ltc_usd,0.00403414,0.02099399,0.11464561,5.20408163,5.46087768,2018-01-03 15:05:59
btc_usd,0.01341421,0.02012457,0.09524974,1.50024185,4.73300877,2018-01-03 15:05:59
eth_usd,0.00724517,0.00879236,0.08041775,1.21354819,9.14631945,2018-01-03 15:05:43
bch_usd,0.00559476,0.00413318,0.13357919,0.73875817,32.31876493,2018-01-03 15:05:43
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:43
ltc_usd,0.00513856,0.02076588,0.11511778,4.04118993,5.54360136,2018-01-03 15:05:43
btc_usd,0.01293147,0.02008888,0.09473586,1.55348721,4.71583605,2018-01-03 15:05:43
eth_usd,0.00724517,0.00879236,0.08041775,1.21354819,9.14631945,2018-01-03 15:05:34
bch_usd,0.00559476,0.00413318,0.13357919,0.73875817,32.31876493,2018-01-03 15:05:34
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:34
ltc_usd,0.00366824,0.02063387,0.11497357,5.625,5.57207977,2018-01-03 15:05:33
btc_usd,0.01289644,0.02008888,0.09425442,1.55770779,4.69187042,2018-01-03 15:05:33
eth_usd,0.00724859,0.00879579,0.08038969,1.21344801,9.13956186,2018-01-03 15:05:24
bch_usd,0.00559476,0.00413318,0.13357955,0.73875817,32.3188534,2018-01-03 15:05:24
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:24
ltc_usd,0.00366041,0.02063387,0.11400556,5.63704497,5.52516619,2018-01-03 15:05:24
btc_usd,0.01250129,0.02141966,0.09402148,1.71339596,4.38949473,2018-01-03 15:05:24
eth_usd,0.00692332,0.00847002,0.08004079,1.22340426,9.44989967,2018-01-03 15:05:14
bch_usd,0.00596043,0.00413318,0.13357955,0.69343558,32.3188534,2018-01-03 15:05:14
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:14
ltc_usd,0.00423259,0.02063387,0.11400556,4.875,5.52516619,2018-01-03 15:05:14
btc_usd,0.01349834,0.02131251,0.09508007,1.5788993,4.4612317,2018-01-03 15:05:14
eth_usd,0.00692332,0.00847002,0.08004079,1.22340426,9.44989967,2018-01-03 15:05:04
bch_usd,0.00596043,0.00413318,0.13357919,0.69343558,32.31876493,2018-01-03 15:05:04
etc_usd,0.01024147,0.02659025,0.1435059,2.59633028,5.39693757,2018-01-03 15:05:04
ltc_usd,0.00551412,0.02063387,0.11400556,3.74200426,5.52516619,2018-01-03 15:05:04
btc_usd,0.01507168,0.02021993,0.09508007,1.34158416,4.70229424,2018-01-03 15:05:04
eth_usd,0.00682425,0.00839803,0.0799637,1.23061597,9.52172153,2018-01-03 15:04:54
bch_usd,0.00596043,0.00413318,0.13357955,0.69343558,32.3188534,2018-01-03 15:04:54
etc_usd,0.0110871,0.02659025,0.1435059,2.39830508,5.39693757,2018-01-03 15:04:54
ltc_usd,0.00547097,0.02062587,0.11397331,3.77005731,5.52574577,2018-01-03 15:04:54
btc_usd,0.01519106,0.02021993,0.09554461,1.33104126,4.72526873,2018-01-03 15:04:54
eth_usd,0.00678573,0.00549973,0.0799433,0.81048589,14.53584672,2018-01-03 15:04:44
bch_usd,0.00596043,0.00413318,0.13357955,0.69343558,32.3188534,2018-01-03 15:04:44
etc_usd,0.01202668,0.02659025,0.1435059,2.2109375,5.39693757,2018-01-03 15:04:44
ltc_usd,0.00621325,0.0192599,0.11401298,3.09981049,5.91970654,2018-01-03 15:04:44
btc_usd,0.01213579,0.02084992,0.09340253,1.71805155,4.47975475,2018-01-03 15:04:44
eth_usd,0.00901361,0.00720975,0.08066327,0.79987421,11.18807989,2018-01-03 15:04:35
bch_usd,0.00828324,0.00645177,0.13619704,0.77889381,21.11003806,2018-01-03 15:04:35
etc_usd,0.00880397,0.02332116,0.13986451,2.64893617,5.99732262,2018-01-03 15:04:35
ltc_usd,0.00621325,0.0192599,0.11770247,3.09981049,6.11126961,2018-01-03 15:04:35
btc_usd,0.0135849,0.01842728,0.09496773,1.35645362,5.1536484,2018-01-03 15:04:35
eth_usd,0.00961686,0.00922206,0.08130935,0.95894774,8.81682864,2018-01-03 15:04:24
bch_usd,0.00828288,0.00645177,0.13619704,0.77892827,21.11003806,2018-01-03 15:04:24
etc_usd,0.00780494,0.02332116,0.1358996,2.988,5.82730924,2018-01-03 15:04:23
ltc_usd,0.00621325,0.0192599,0.11770247,3.09981049,6.11126961,2018-01-03 15:04:23
btc_usd,0.01331494,0.01842728,0.09500148,1.38395555,5.15547965,2018-01-03 15:04:23
eth_usd,0.00961686,0.00922206,0.08130935,0.95894774,8.81682864,2018-01-03 15:04:14
bch_usd,0.00828288,0.00645177,0.13619704,0.77892827,21.11003806,2018-01-03 15:04:14
etc_usd,0.00780494,0.0226031,0.1358996,2.896,6.01243094,2018-01-03 15:04:14
ltc_usd,0.00539194,0.01907191,0.11554989,3.5371179,6.05864198,2018-01-03 15:04:14
btc_usd,0.01227244,0.0185099,0.09353468,1.5082496,5.05322394,2018-01-03 15:04:14
eth_usd,0.00961686,0.00922206,0.08130935,0.95894774,8.81682864,2018-01-03 15:04:05
bch_usd,0.00828288,0.00645177,0.13619704,0.77892827,21.11003806,2018-01-03 15:04:05
etc_usd,0.00780494,0.0249758,0.13593082,3.2,5.4425,2018-01-03 15:04:05
ltc_usd,0.00565635,0.01933992,0.11473634,3.41915337,5.9326162,2018-01-03 15:04:05
btc_usd,0.01295584,0.01851056,0.09347763,1.42874317,5.04996143,2018-01-03 15:04:05
eth_usd,0.00879891,0.00922206,0.08130935,1.0480918,8.81682864,2018-01-03 15:03:54
bch_usd,0.00493769,0.00645177,0.13619704,1.30663599,21.11003806,2018-01-03 15:03:54
etc_usd,0.00967812,0.0249758,0.13593082,2.58064516,5.4425,2018-01-03 15:03:54
ltc_usd,0.00727749,0.02242128,0.11674609,3.08090615,5.20693277,2018-01-03 15:03:54
btc_usd,0.01404809,0.01851056,0.09512087,1.31765684,5.13873501,2018-01-03 15:03:54
eth_usd,0.00879891,0.00922206,0.08130935,1.0480918,8.81682864,2018-01-03 15:03:45
bch_usd,0.00857609,0.00645177,0.13619667,0.75229711,21.10998125,2018-01-03 15:03:45
etc_usd,0.00967812,0.0249758,0.13593082,2.58064516,5.4425,2018-01-03 15:03:45
ltc_usd,0.00691779,0.02244458,0.11619384,3.24446965,5.17692308,2018-01-03 15:03:45
btc_usd,0.01315053,0.01851056,0.09504884,1.40759019,5.13484328,2018-01-03 15:03:45
etc_usd,0.00926995,0.02578108,0.13970473,2.78114478,5.4188862,2018-01-03 15:02:48
ltc_usd,0.00677255,0.02184706,0.11583529,3.22582513,5.30210016,2018-01-03 15:02:47
btc_usd,0.01267449,0.01935893,0.09370269,1.52739271,4.84028266,2018-01-03 15:02:47
bch_usd,0.00546405,0.01023065,0.13307176,1.87235756,13.00716846,2018-01-03 15:02:47
eth_usd,0.00848411,0.00807843,0.08104724,0.95218379,10.03254313,2018-01-03 15:02:47
etc_usd,0.01054964,0.02578108,0.13970473,2.44378698,5.4188862,2018-01-03 15:02:38
ltc_usd,0.00740784,0.02184706,0.11304314,2.94917946,5.17429546,2018-01-03 15:02:38
btc_usd,0.01323466,0.02155163,0.09556603,1.62842306,4.43428296,2018-01-03 15:02:38
bch_usd,0.00630707,0.01023065,0.13307176,1.62209302,13.00716846,2018-01-03 15:02:38
eth_usd,0.00764101,0.00831185,0.08104592,1.08779475,9.75064758,2018-01-03 15:02:38
etc_usd,0.01051843,0.02578108,0.13970473,2.45103858,5.4188862,2018-01-03 15:02:27
ltc_usd,0.00781468,0.02222789,0.11345795,2.84437751,5.10430639,2018-01-03 15:02:27
btc_usd,0.01497691,0.02133234,0.09650986,1.42434865,4.52411048,2018-01-03 15:02:27
bch_usd,0.00630707,0.01023065,0.13358476,1.62209302,13.05731183,2018-01-03 15:02:27
eth_usd,0.0076353,0.00830614,0.08105566,1.0878599,9.7585266,2018-01-03 15:02:27
etc_usd,0.01051843,0.02578108,0.13970473,2.45103858,5.4188862,2018-01-03 15:02:19
ltc_usd,0.00736419,0.02177493,0.11296458,2.95686901,5.1878264,2018-01-03 15:02:18
btc_usd,0.01479602,0.02136872,0.09762613,1.44422058,4.56864707,2018-01-03 15:02:18
bch_usd,0.00839683,0.01023065,0.13358476,1.21839382,13.05731183,2018-01-03 15:02:18
eth_usd,0.00852373,0.00830842,0.08197485,0.97474076,9.86647572,2018-01-03 15:02:18
etc_usd,0.0094469,0.02475525,0.13846106,2.62046205,5.59319899,2018-01-03 15:02:07
ltc_usd,0.00813725,0.02135441,0.11573633,2.62427746,5.41978708,2018-01-03 15:02:07
btc_usd,0.01536448,0.02208052,0.09641388,1.43711514,4.3664671,2018-01-03 15:02:07
bch_usd,0.00921135,0.0087761,0.13765496,0.952749,15.68520532,2018-01-03 15:02:07
eth_usd,0.0090211,0.00880569,0.08249711,0.97612165,9.36861079,2018-01-03 15:02:07
etc_usd,0.01056931,0.02475525,0.13846106,2.34218289,5.59319899,2018-01-03 15:01:57
ltc_usd,0.00847042,0.02135441,0.11573633,2.52105507,5.41978708,2018-01-03 15:01:57
btc_usd,0.01562036,0.02216001,0.09649979,1.41866158,4.35468211,2018-01-03 15:01:57
bch_usd,0.00921135,0.0087761,0.13765496,0.952749,15.68520532,2018-01-03 15:01:57
eth_usd,0.0090211,0.00880569,0.08251072,0.97612165,9.37015579,2018-01-03 15:01:57
etc_usd,0.01056931,0.02475525,0.13846106,2.34218289,5.59319899,2018-01-03 15:01:47
ltc_usd,0.01005005,0.02135441,0.11338452,2.12480499,5.30965492,2018-01-03 15:01:47
btc_usd,0.0158617,0.02296852,0.09644173,1.44804903,4.19886572,2018-01-03 15:01:46
bch_usd,0.00921135,0.0087761,0.13765496,0.952749,15.68520532,2018-01-03 15:01:46
eth_usd,0.00864717,0.00843184,0.08210955,0.9750983,9.73803763,2018-01-03 15:01:46
etc_usd,0.01019517,0.02475525,0.13846106,2.42813456,5.59319899,2018-01-03 15:01:37
ltc_usd,0.00892122,0.02180699,0.11623074,2.4443956,5.32997662,2018-01-03 15:01:37
btc_usd,0.01666742,0.02349266,0.09824946,1.40949566,4.18213419,2018-01-03 15:01:37
bch_usd,0.00921135,0.0087761,0.13765496,0.952749,15.68520532,2018-01-03 15:01:37
eth_usd,0.00864603,0.00843184,0.08210841,0.97522611,9.73790323,2018-01-03 15:01:37
etc_usd,0.01084991,0.03052317,0.13799339,2.81321839,4.52093973,2018-01-03 15:01:27
ltc_usd,0.0089173,0.02180699,0.11591702,2.44547054,5.31559072,2018-01-03 15:01:27
btc_usd,0.01753135,0.02349266,0.09829742,1.34003697,4.18417568,2018-01-03 15:01:27
bch_usd,0.00883922,0.0087761,0.13765569,0.99285892,15.68528895,2018-01-03 15:01:27
eth_usd,0.00791331,0.00789517,0.08061035,0.99770774,10.21008041,2018-01-03 15:01:26
etc_usd,0.01084991,0.03052317,0.13799339,2.81321839,4.52093973,2018-01-03 15:01:19
ltc_usd,0.00888974,0.02179497,0.1153549,2.45169828,5.2927312,2018-01-03 15:01:19
btc_usd,0.0172135,0.02356033,0.09573972,1.36871235,4.0635986,2018-01-03 15:01:19
bch_usd,0.00884363,0.0087761,0.13765606,0.99236451,15.68533077,2018-01-03 15:01:19
eth_usd,0.00764485,0.00746464,0.08032252,0.97642698,10.76040085,2018-01-03 15:01:19
etc_usd,0.01084991,0.03052317,0.13799339,2.81321839,4.52093973,2018-01-03 15:01:07
ltc_usd,0.00923783,0.02212764,0.11571804,2.39532909,5.22956923,2018-01-03 15:01:07
btc_usd,0.01817887,0.02362249,0.09890292,1.29944732,4.18681228,2018-01-03 15:01:07
bch_usd,0.00884363,0.0087761,0.13765606,0.99236451,15.68533077,2018-01-03 15:01:07
eth_usd,0.00767205,0.00747371,0.08030439,0.97414685,10.74491962,2018-01-03 15:01:07
etc_usd,0.01088143,0.0305553,0.13787298,2.80802292,4.5122449,2018-01-03 15:00:57
ltc_usd,0.00925762,0.02214769,0.11573992,2.39237288,5.22582359,2018-01-03 15:00:57
btc_usd,0.01991179,0.02423661,0.1005312,1.2171987,4.1479073,2018-01-03 15:00:57
bch_usd,0.00627546,0.0087761,0.13765643,1.39847953,15.68537259,2018-01-03 15:00:57
eth_usd,0.00820913,0.00801181,0.07952503,0.97596353,9.92597311,2018-01-03 15:00:57
etc_usd,0.00974805,0.02939986,0.13675294,3.01597444,4.65148305,2018-01-03 15:00:47
ltc_usd,0.01052074,0.02214769,0.11573992,2.10514541,5.22582359,2018-01-03 15:00:47
btc_usd,0.01951713,0.02585387,0.10052067,1.32467576,3.88803254,2018-01-03 15:00:47
bch_usd,0.0067188,0.00922055,0.14000991,1.37234973,15.18455841,2018-01-03 15:00:47
eth_usd,0.00872389,0.00852533,0.08052096,0.97724021,9.44490285,2018-01-03 15:00:47
etc_usd,0.00844,0.02370052,0.13675294,2.80811808,5.77003942,2018-01-03 15:00:37
ltc_usd,0.01073649,0.02214769,0.11573992,2.06284253,5.22582359,2018-01-03 15:00:37
btc_usd,0.02008859,0.0259351,0.10101806,1.29103658,3.89503191,2018-01-03 15:00:37
bch_usd,0.00818739,0.00922055,0.14000991,1.12618834,15.18455841,2018-01-03 15:00:37
eth_usd,0.00872732,0.00852877,0.08145614,0.97724909,9.55075163,2018-01-03 15:00:37
etc_usd,0.00844,0.02370052,0.13675294,2.80811808,5.77003942,2018-01-03 15:00:28
ltc_usd,0.01025742,0.02170682,0.11525869,2.11620795,5.30979046,2018-01-03 15:00:28
btc_usd,0.02047177,0.02668329,0.10149218,1.30341853,3.8035862,2018-01-03 15:00:28
bch_usd,0.00818739,0.00922055,0.14000991,1.12618834,15.18455841,2018-01-03 15:00:28
eth_usd,0.00910171,0.0085115,0.08166457,0.93515401,9.59461262,2018-01-03 15:00:28
etc_usd,0.00968576,0.02282849,0.13675294,2.35691318,5.9904502,2018-01-03 15:00:17
ltc_usd,0.00884192,0.02136569,0.11525869,2.41640798,5.39456781,2018-01-03 15:00:17
btc_usd,0.02024356,0.02595023,0.10203813,1.28190073,3.93207018,2018-01-03 15:00:17
bch_usd,0.00818739,0.00922055,0.14000991,1.12618834,15.18455841,2018-01-03 15:00:17
eth_usd,0.00758192,0.0085115,0.08166457,1.12260479,9.59461262,2018-01-03 15:00:17
etc_usd,0.00953004,0.02282849,0.13675294,2.39542484,5.9904502,2018-01-03 15:00:09
ltc_usd,0.00848126,0.0213737,0.1140872,2.52011096,5.3377362,2018-01-03 15:00:09
btc_usd,0.02010224,0.02588017,0.10124588,1.28742689,3.91210281,2018-01-03 15:00:09
bch_usd,0.00818739,0.00922055,0.13876014,1.12618834,15.04901648,2018-01-03 15:00:09
eth_usd,0.00757964,0.00850921,0.08166212,1.12264151,9.59690543,2018-01-03 15:00:09
eth_usd,0.00988372,0.00850921,0.08166212,0.86093248,9.59690543,2018-01-03 14:59:59
btc_usd,0.02010224,0.02567101,0.10037545,1.27702201,3.91007085,2018-01-03 14:59:59
bch_usd,0.00928773,0.00922055,0.13876014,0.99276594,15.04901648,2018-01-03 14:59:59
ltc_usd,0.00917161,0.02315488,0.11551907,2.52462527,4.98897371,2018-01-03 14:59:59
etc_usd,0.00896945,0.02108443,0.13675294,2.35069444,6.4859675,2018-01-03 14:59:59
etc_usd,0.00896945,0.02108443,0.13675294,2.35069444,6.4859675,2018-01-03 14:59:57
ltc_usd,0.00915972,0.02314282,0.11550593,2.52658662,4.99100475,2018-01-03 14:59:57
btc_usd,0.01984306,0.02567101,0.09905942,1.29370172,3.85880567,2018-01-03 14:59:57
bch_usd,0.00928773,0.00922055,0.13876014,0.99276594,15.04901648,2018-01-03 14:59:57
eth_usd,0.00988372,0.00850921,0.08166212,0.86093248,9.59690543,2018-01-03 14:59:57
etc_usd,0.00834657,0.02108443,0.13662836,2.5261194,6.48005908,2018-01-03 14:59:47
ltc_usd,0.00819347,0.01749066,0.11471643,2.13470757,6.55872446,2018-01-03 14:59:47
btc_usd,0.01805765,0.02373537,0.09884185,1.31442242,4.16432657,2018-01-03 14:59:47
bch_usd,0.00928773,0.00823072,0.13876014,0.88619204,16.85881881,2018-01-03 14:59:47
eth_usd,0.00988372,0.00850921,0.08166212,0.86093248,9.59690543,2018-01-03 14:59:47
etc_usd,0.00973024,0.02248558,0.13818806,2.31089744,6.14563107,2018-01-03 14:59:37
ltc_usd,0.00824826,0.01795047,0.1143478,2.17627442,6.37018389,2018-01-03 14:59:37
btc_usd,0.0190566,0.02473924,0.09959424,1.29819832,4.02575897,2018-01-03 14:59:37
bch_usd,0.00898568,0.0084899,0.13905288,0.9448259,16.37862272,2018-01-03 14:59:37
eth_usd,0.01011531,0.00874049,0.08191017,0.8640853,9.37134693,2018-01-03 14:59:37
etc_usd,0.00995071,0.02270884,0.13843658,2.28213166,6.09615385,2018-01-03 14:59:27
ltc_usd,0.00870916,0.01854284,0.11280226,2.12911964,6.08333333,2018-01-03 14:59:27
btc_usd,0.02034997,0.02473924,0.09937445,1.21568941,4.01687475,2018-01-03 14:59:27
bch_usd,0.0094383,0.01158218,0.14018344,1.22714703,12.10337385,2018-01-03 14:59:26
eth_usd,0.01011302,0.0087382,0.08110962,0.86405478,9.28218787,2018-01-03 14:59:26
etc_usd,0.00976355,0.02270884,0.1383742,2.32587859,6.09340659,2018-01-03 14:59:20
ltc_usd,0.00829238,0.01993473,0.11280226,2.40398293,5.65857988,2018-01-03 14:59:19
btc_usd,0.01970556,0.02473924,0.09959424,1.25544483,4.02575897,2018-01-03 14:59:19
bch_usd,0.0094383,0.01158218,0.14018344,1.22714703,12.10337385,2018-01-03 14:59:19
eth_usd,0.01026153,0.00860652,0.08096849,0.83871681,9.40780797,2018-01-03 14:59:19
etc_usd,0.00963878,0.02270884,0.1383742,2.35598706,6.09340659,2018-01-03 14:59:07
ltc_usd,0.00593717,0.01540518,0.11194118,2.59470199,7.26646248,2018-01-03 14:59:07
btc_usd,0.01836451,0.02136651,0.0983104,1.16346767,4.60114446,2018-01-03 14:59:07
bch_usd,0.0094383,0.00782745,0.14018307,0.82932814,17.90917203,2018-01-03 14:59:07
eth_usd,0.01026383,0.00860881,0.08097094,0.83875249,9.40559072,2018-01-03 14:59:07
etc_usd,0.00754882,0.02270884,0.1383742,3.00826446,6.09340659,2018-01-03 14:59:00
ltc_usd,0.00593717,0.01540518,0.11089529,2.59470199,7.1985707,2018-01-03 14:59:00
btc_usd,0.01714315,0.02136651,0.09649853,1.24635812,4.51634504,2018-01-03 14:59:00
bch_usd,0.00797706,0.00782745,0.14018307,0.98124424,17.90917203,2018-01-03 14:59:00
eth_usd,0.01026383,0.00860881,0.08097094,0.83875249,9.40559072,2018-01-03 14:59:00
etc_usd,0.00754882,0.02270884,0.1383742,3.00826446,6.09340659,2018-01-03 14:58:59
ltc_usd,0.00738411,0.01490976,0.11061613,2.01916933,7.41904008,2018-01-03 14:58:59
btc_usd,0.01689017,0.02136651,0.0964335,1.26502638,4.51330127,2018-01-03 14:58:59
bch_usd,0.00797706,0.00782745,0.14018307,0.98124424,17.90917203,2018-01-03 14:58:59
eth_usd,0.00967694,0.00860652,0.08096849,0.88938416,9.40780797,2018-01-03 14:58:59
etc_usd,0.00754882,0.02270884,0.1383742,3.00826446,6.09340659,2018-01-03 14:58:38
ltc_usd,0.00762395,0.01490976,0.11139464,1.95564724,7.47125527,2018-01-03 14:58:37
btc_usd,0.01547046,0.02136651,0.0953188,1.38111653,4.46113106,2018-01-03 14:58:37
bch_usd,0.00797706,0.00790097,0.14018344,0.99046083,17.74256735,2018-01-03 14:58:37
eth_usd,0.00907788,0.0080081,0.08032713,0.88215446,10.0307409,2018-01-03 14:58:37
etc_usd,0.00754882,0.02270884,0.1383742,3.00826446,6.09340659,2018-01-03 14:58:27
ltc_usd,0.00575174,0.01479804,0.1112723,2.57279563,7.51939426,2018-01-03 14:58:27
btc_usd,0.01434047,0.02138843,0.0950633,1.49147392,4.44461337,2018-01-03 14:58:27
bch_usd,0.00797706,0.00790097,0.14018344,0.99046083,17.74256735,2018-01-03 14:58:27
eth_usd,0.00907788,0.00620885,0.0800889,0.68395401,12.89914124,2018-01-03 14:58:27
etc_usd,0.00657546,0.02172084,0.13727446,3.30331754,6.31994261,2018-01-03 14:58:18
ltc_usd,0.00568092,0.01763249,0.11181003,3.10380623,6.34113712,2018-01-03 14:58:18
btc_usd,0.0152165,0.02138843,0.09459504,1.40560756,4.42272022,2018-01-03 14:58:18
bch_usd,0.00801412,0.00847107,0.14022535,1.05701835,16.55344356,2018-01-03 14:58:18
eth_usd,0.00908933,0.00622027,0.07774146,0.68434848,12.49808499,2018-01-03 14:58:18
etc_usd,0.00779083,0.02172084,0.13727446,2.788,6.31994261,2018-01-03 14:58:08
ltc_usd,0.00568092,0.01763249,0.11142475,3.10380623,6.31928651,2018-01-03 14:58:08
btc_usd,0.01586426,0.02138843,0.09585869,1.34821465,4.48180132,2018-01-03 14:58:07
bch_usd,0.00801412,0.00847107,0.14044408,1.05701835,16.57926485,2018-01-03 14:58:07
eth_usd,0.00967358,0.00800592,0.07774146,0.82760643,9.71050021,2018-01-03 14:58:07
etc_usd,0.00744804,0.02172084,0.13727446,2.91631799,6.31994261,2018-01-03 14:57:57
ltc_usd,0.00521706,0.01764049,0.1112723,3.38131123,6.30777803,2018-01-03 14:57:57
btc_usd,0.01522951,0.02129608,0.09529093,1.39834308,4.47457627,2018-01-03 14:57:57
bch_usd,0.01058746,0.01044372,0.14044408,0.98642361,13.44771023,2018-01-03 14:57:57
eth_usd,0.00630535,0.00800592,0.077147,1.26970133,9.6362477,2018-01-03 14:57:57
etc_usd,0.0043317,0.02172084,0.13727446,5.01438849,6.31994261,2018-01-03 14:57:47
ltc_usd,0.0052603,0.02200049,0.11181878,4.18236173,5.08255897,2018-01-03 14:57:47
btc_usd,0.01460057,0.01996877,0.09419724,1.36767065,4.717227,2018-01-03 14:57:47
bch_usd,0.01058746,0.01044372,0.14044445,0.98642361,13.44774543,2018-01-03 14:57:47
eth_usd,0.00831289,0.01001685,0.07929587,1.20497744,7.91625057,2018-01-03 14:57:47
etc_usd,0.0043317,0.02172084,0.13727446,5.01438849,6.31994261,2018-01-03 14:57:37
ltc_usd,0.00609377,0.01802577,0.11130768,2.95806452,6.17491821,2018-01-03 14:57:37
btc_usd,0.01316354,0.01996877,0.09425384,1.51697554,4.72006125,2018-01-03 14:57:37
bch_usd,0.01058746,0.01044372,0.14044445,0.98642361,13.44774543,2018-01-03 14:57:37
eth_usd,0.00619463,0.00789501,0.07702848,1.27449185,9.7566092,2018-01-03 14:57:37
etc_usd,0.00779083,0.02172084,0.13637072,2.788,6.27833572,2018-01-03 14:57:27
ltc_usd,0.00702416,0.01781814,0.11284693,2.53669468,6.33325972,2018-01-03 14:57:27
btc_usd,0.01373666,0.01996877,0.09367681,1.45368441,4.69116497,2018-01-03 14:57:27
bch_usd,0.01095508,0.01279318,0.14044408,1.16778523,10.97804598,2018-01-03 14:57:27
